,drug_a_name,drug_b_name,cell_line,synergy,fold
5-FU_GELDANAMYCIN_NCIH460,5-FU,GELDANAMYCIN,NCIH460,0.03218120291941786,4
5-FU_GELDANAMYCIN_NCIH520,5-FU,GELDANAMYCIN,NCIH520,0.023320914908486087,4
5-FU_GELDANAMYCIN_OCUBM,5-FU,GELDANAMYCIN,OCUBM,0.09130700967078695,4
5-FU_GELDANAMYCIN_OV90,5-FU,GELDANAMYCIN,OV90,0.017633706185271467,4
5-FU_GELDANAMYCIN_OVCAR3,5-FU,GELDANAMYCIN,OVCAR3,0.051194411105233054,4
5-FU_GELDANAMYCIN_PA1,5-FU,GELDANAMYCIN,PA1,0.07264595007495817,4
5-FU_GELDANAMYCIN_RKO,5-FU,GELDANAMYCIN,RKO,0.028044093083657795,4
5-FU_GELDANAMYCIN_RPMI7951,5-FU,GELDANAMYCIN,RPMI7951,-0.024577740613092466,4
5-FU_GELDANAMYCIN_SKMEL30,5-FU,GELDANAMYCIN,SKMEL30,-0.24213077805207855,4
5-FU_GELDANAMYCIN_SKMES1,5-FU,GELDANAMYCIN,SKMES1,0.02266684376129784,4
5-FU_GELDANAMYCIN_SKOV3,5-FU,GELDANAMYCIN,SKOV3,-0.0025867181737219865,4
5-FU_GELDANAMYCIN_SW620,5-FU,GELDANAMYCIN,SW620,0.0263560781426077,4
5-FU_GELDANAMYCIN_SW837,5-FU,GELDANAMYCIN,SW837,-0.024259224676845454,4
5-FU_GELDANAMYCIN_T47D,5-FU,GELDANAMYCIN,T47D,0.12307299192625254,4
5-FU_GELDANAMYCIN_UACC62,5-FU,GELDANAMYCIN,UACC62,0.013271597813221587,4
5-FU_GELDANAMYCIN_UWB1289BRCA1,5-FU,GELDANAMYCIN,UWB1289BRCA1,0.03297865291996557,4
5-FU_GELDANAMYCIN_UWB1289,5-FU,GELDANAMYCIN,UWB1289,0.029117447580284127,4
5-FU_GELDANAMYCIN_VCAP,5-FU,GELDANAMYCIN,VCAP,0.07805930046573631,4
5-FU_GELDANAMYCIN_ZR751,5-FU,GELDANAMYCIN,ZR751,0.03853621781571695,4
5-FU_L778123_A2058,5-FU,L778123,A2058,0.09256020191859768,1
5-FU_L778123_A2780,5-FU,L778123,A2780,0.14713711321796674,1
5-FU_L778123_A375,5-FU,L778123,A375,0.056126949763488254,1
5-FU_L778123_A427,5-FU,L778123,A427,0.0683785165727153,1
5-FU_L778123_CAOV3,5-FU,L778123,CAOV3,-0.008715199750900796,1
5-FU_L778123_COLO320DM,5-FU,L778123,COLO320DM,0.09952364265102795,1
5-FU_L778123_DLD1,5-FU,L778123,DLD1,0.07581947290719487,1
5-FU_L778123_EFM192B,5-FU,L778123,EFM192B,-0.0060618504818623145,1
5-FU_L778123_ES2,5-FU,L778123,ES2,0.07706462979277741,1
5-FU_L778123_HCT116,5-FU,L778123,HCT116,0.0584369543680333,1
5-FU_L778123_HT144,5-FU,L778123,HT144,0.030239063558119592,1
5-FU_L778123_HT29,5-FU,L778123,HT29,0.12736799038282368,1
5-FU_L778123_KPL1,5-FU,L778123,KPL1,0.029884127517955748,1
5-FU_L778123_LNCAP,5-FU,L778123,LNCAP,0.07130379334342903,1
5-FU_L778123_LOVO,5-FU,L778123,LOVO,0.013218902909557045,1
5-FU_L778123_MDAMB436,5-FU,L778123,MDAMB436,0.056525648086512656,1
5-FU_L778123_MSTO,5-FU,L778123,MSTO,0.08827408633415551,1
5-FU_L778123_NCIH1650,5-FU,L778123,NCIH1650,0.06258618988267,1
5-FU_L778123_NCIH2122,5-FU,L778123,NCIH2122,0.0007646931181861868,1
5-FU_L778123_NCIH23,5-FU,L778123,NCIH23,0.029797505374359108,1
5-FU_L778123_NCIH460,5-FU,L778123,NCIH460,0.020135546050380943,1
5-FU_L778123_NCIH520,5-FU,L778123,NCIH520,0.10117738671082784,1
5-FU_L778123_OCUBM,5-FU,L778123,OCUBM,0.10591519393341796,1
5-FU_L778123_OV90,5-FU,L778123,OV90,0.08957613283509876,1
5-FU_L778123_OVCAR3,5-FU,L778123,OVCAR3,0.004585475262459594,1
5-FU_L778123_PA1,5-FU,L778123,PA1,0.18105908101182705,1
5-FU_L778123_RKO,5-FU,L778123,RKO,0.04324814900495384,1
5-FU_L778123_RPMI7951,5-FU,L778123,RPMI7951,0.0471683618553106,1
5-FU_L778123_SKMEL30,5-FU,L778123,SKMEL30,-0.30361005669674407,1
5-FU_L778123_SKMES1,5-FU,L778123,SKMES1,0.0521521728432375,1
5-FU_L778123_SKOV3,5-FU,L778123,SKOV3,0.06463333100473967,1
5-FU_L778123_SW620,5-FU,L778123,SW620,0.07149258649265165,1
5-FU_L778123_SW837,5-FU,L778123,SW837,0.011395105123758239,1
5-FU_L778123_T47D,5-FU,L778123,T47D,0.17754712196070693,1
5-FU_L778123_UACC62,5-FU,L778123,UACC62,0.060389809133957535,1
5-FU_L778123_UWB1289BRCA1,5-FU,L778123,UWB1289BRCA1,0.08974148625750372,1
5-FU_L778123_UWB1289,5-FU,L778123,UWB1289,0.10509123158578573,1
5-FU_L778123_VCAP,5-FU,L778123,VCAP,0.10033533432614006,1
5-FU_L778123_ZR751,5-FU,L778123,ZR751,0.09884823902495718,1
5-FU_LAPATINIB_A2058,5-FU,LAPATINIB,A2058,0.09586324946890792,1
5-FU_LAPATINIB_A2780,5-FU,LAPATINIB,A2780,0.1399393069930126,1
5-FU_LAPATINIB_A375,5-FU,LAPATINIB,A375,-0.002354431010412987,1
5-FU_LAPATINIB_A427,5-FU,LAPATINIB,A427,0.049524274722783174,1
5-FU_LAPATINIB_CAOV3,5-FU,LAPATINIB,CAOV3,0.0836358908436663,1
5-FU_LAPATINIB_COLO320DM,5-FU,LAPATINIB,COLO320DM,0.04861499564180119,1
5-FU_LAPATINIB_DLD1,5-FU,LAPATINIB,DLD1,0.049201060678821115,1
5-FU_LAPATINIB_EFM192B,5-FU,LAPATINIB,EFM192B,-0.03215187725603939,1
5-FU_LAPATINIB_ES2,5-FU,LAPATINIB,ES2,0.0174574145861496,1
5-FU_LAPATINIB_HCT116,5-FU,LAPATINIB,HCT116,0.02477147575069026,1
5-FU_LAPATINIB_HT144,5-FU,LAPATINIB,HT144,0.056387969393287204,1
5-FU_LAPATINIB_HT29,5-FU,LAPATINIB,HT29,0.1284037241978668,1
5-FU_LAPATINIB_KPL1,5-FU,LAPATINIB,KPL1,-0.0025751459017048783,1
5-FU_LAPATINIB_LNCAP,5-FU,LAPATINIB,LNCAP,-0.015196806254506121,1
5-FU_LAPATINIB_LOVO,5-FU,LAPATINIB,LOVO,0.04751906404594873,1
5-FU_LAPATINIB_MDAMB436,5-FU,LAPATINIB,MDAMB436,0.014905698583841123,1
5-FU_LAPATINIB_MSTO,5-FU,LAPATINIB,MSTO,-0.13187651803807743,1
5-FU_LAPATINIB_NCIH1650,5-FU,LAPATINIB,NCIH1650,0.050073065323612664,1
5-FU_LAPATINIB_NCIH2122,5-FU,LAPATINIB,NCIH2122,0.05929735987752044,1
5-FU_LAPATINIB_NCIH23,5-FU,LAPATINIB,NCIH23,0.003016716281052028,1
5-FU_LAPATINIB_NCIH460,5-FU,LAPATINIB,NCIH460,-0.004147118660015197,1
5-FU_LAPATINIB_NCIH520,5-FU,LAPATINIB,NCIH520,0.006970191399702334,1
5-FU_LAPATINIB_OCUBM,5-FU,LAPATINIB,OCUBM,0.032381039442401456,1
5-FU_LAPATINIB_OV90,5-FU,LAPATINIB,OV90,-0.006485336302905251,1
5-FU_LAPATINIB_OVCAR3,5-FU,LAPATINIB,OVCAR3,0.0380867273393775,1
5-FU_LAPATINIB_PA1,5-FU,LAPATINIB,PA1,0.1406238383881388,1
5-FU_LAPATINIB_RKO,5-FU,LAPATINIB,RKO,0.060127815742686386,1
5-FU_LAPATINIB_RPMI7951,5-FU,LAPATINIB,RPMI7951,0.03240059006119057,1
5-FU_LAPATINIB_SKMEL30,5-FU,LAPATINIB,SKMEL30,0.07224422293664012,1
5-FU_LAPATINIB_SKMES1,5-FU,LAPATINIB,SKMES1,0.03949323878849209,1
5-FU_LAPATINIB_SKOV3,5-FU,LAPATINIB,SKOV3,0.0434722180888694,1
5-FU_LAPATINIB_SW620,5-FU,LAPATINIB,SW620,0.018072575682138985,1
5-FU_LAPATINIB_SW837,5-FU,LAPATINIB,SW837,0.04556702542831219,1
5-FU_LAPATINIB_T47D,5-FU,LAPATINIB,T47D,0.06004290757600762,1
5-FU_LAPATINIB_UACC62,5-FU,LAPATINIB,UACC62,0.050130672275706376,1
5-FU_LAPATINIB_UWB1289BRCA1,5-FU,LAPATINIB,UWB1289BRCA1,0.08424877333959999,1
5-FU_LAPATINIB_UWB1289,5-FU,LAPATINIB,UWB1289,0.040060844295932485,1
5-FU_LAPATINIB_VCAP,5-FU,LAPATINIB,VCAP,0.05736539142418743,1
5-FU_LAPATINIB_ZR751,5-FU,LAPATINIB,ZR751,0.07644343069669268,1
5-FU_MK-2206_A2058,5-FU,MK-2206,A2058,0.09149677035652576,2
5-FU_MK-2206_A2780,5-FU,MK-2206,A2780,0.14904298363512047,2
5-FU_MK-2206_A375,5-FU,MK-2206,A375,-0.010874554116473548,2
5-FU_MK-2206_A427,5-FU,MK-2206,A427,0.05160893912572918,2
5-FU_MK-2206_CAOV3,5-FU,MK-2206,CAOV3,0.14107213786621164,2
5-FU_MK-2206_COLO320DM,5-FU,MK-2206,COLO320DM,0.08633975690724319,2
5-FU_MK-2206_DLD1,5-FU,MK-2206,DLD1,0.057231665014505564,2
5-FU_MK-2206_EFM192B,5-FU,MK-2206,EFM192B,-0.015298804648579096,2
5-FU_MK-2206_ES2,5-FU,MK-2206,ES2,-0.008212325599107138,2
5-FU_MK-2206_HCT116,5-FU,MK-2206,HCT116,0.00042991358693316925,2
5-FU_MK-2206_HT144,5-FU,MK-2206,HT144,0.015320659044759842,2
5-FU_MK-2206_HT29,5-FU,MK-2206,HT29,0.098513143805463,2
5-FU_MK-2206_KPL1,5-FU,MK-2206,KPL1,0.09280331144325688,2
5-FU_MK-2206_LNCAP,5-FU,MK-2206,LNCAP,0.06234710156305268,2
5-FU_MK-2206_LOVO,5-FU,MK-2206,LOVO,-0.010009561691026493,2
5-FU_MK-2206_MDAMB436,5-FU,MK-2206,MDAMB436,0.04207483120370995,2
5-FU_MK-2206_MSTO,5-FU,MK-2206,MSTO,-0.0011841690792313633,2
5-FU_MK-2206_NCIH1650,5-FU,MK-2206,NCIH1650,0.054047842871106096,2
5-FU_MK-2206_NCIH2122,5-FU,MK-2206,NCIH2122,0.0390261454931983,2
5-FU_MK-2206_NCIH23,5-FU,MK-2206,NCIH23,0.018795719933093397,2
5-FU_MK-2206_NCIH460,5-FU,MK-2206,NCIH460,0.0573895665723917,2
5-FU_MK-2206_NCIH520,5-FU,MK-2206,NCIH520,0.043024280379854424,2
5-FU_MK-2206_OCUBM,5-FU,MK-2206,OCUBM,0.03325613375971688,2
5-FU_MK-2206_OV90,5-FU,MK-2206,OV90,0.017382824938316777,2
5-FU_MK-2206_OVCAR3,5-FU,MK-2206,OVCAR3,0.06771140362420904,2
5-FU_MK-2206_PA1,5-FU,MK-2206,PA1,0.14407812845195977,2
5-FU_MK-2206_RKO,5-FU,MK-2206,RKO,0.07234680850398706,2
5-FU_MK-2206_RPMI7951,5-FU,MK-2206,RPMI7951,0.05451798236769599,2
5-FU_MK-2206_SKMEL30,5-FU,MK-2206,SKMEL30,0.04546546895249794,2
5-FU_MK-2206_SKMES1,5-FU,MK-2206,SKMES1,0.054177953890955165,2
5-FU_MK-2206_SKOV3,5-FU,MK-2206,SKOV3,0.05761078051044946,2
5-FU_MK-2206_SW620,5-FU,MK-2206,SW620,0.04137493606811587,2
5-FU_MK-2206_SW837,5-FU,MK-2206,SW837,0.019066174401046337,2
5-FU_MK-2206_T47D,5-FU,MK-2206,T47D,0.05073020449264699,2
5-FU_MK-2206_UACC62,5-FU,MK-2206,UACC62,0.06639243305052775,2
5-FU_MK-2206_UWB1289BRCA1,5-FU,MK-2206,UWB1289BRCA1,0.09031912746201717,2
5-FU_MK-2206_UWB1289,5-FU,MK-2206,UWB1289,0.08576541071551602,2
5-FU_MK-2206_VCAP,5-FU,MK-2206,VCAP,0.04164402494965403,2
5-FU_MK-2206_ZR751,5-FU,MK-2206,ZR751,0.06282074365557172,2
5-FU_MK-4827_A2058,5-FU,MK-4827,A2058,-0.003146089005190684,3
5-FU_MK-4827_A2780,5-FU,MK-4827,A2780,0.14776382446663655,3
5-FU_MK-4827_A375,5-FU,MK-4827,A375,0.04125732289647062,3
5-FU_MK-4827_A427,5-FU,MK-4827,A427,0.040159062269017026,3
5-FU_MK-4827_CAOV3,5-FU,MK-4827,CAOV3,0.05762072016384888,3
5-FU_MK-4827_COLO320DM,5-FU,MK-4827,COLO320DM,0.034368703890299925,3
5-FU_MK-4827_DLD1,5-FU,MK-4827,DLD1,0.012551631952289428,3
5-FU_MK-4827_EFM192B,5-FU,MK-4827,EFM192B,-0.0202301314571371,3
5-FU_MK-4827_ES2,5-FU,MK-4827,ES2,0.006082180890445328,3
5-FU_MK-4827_HCT116,5-FU,MK-4827,HCT116,0.04701381414409424,3
5-FU_MK-4827_HT144,5-FU,MK-4827,HT144,0.016061576509625877,3
5-FU_MK-4827_HT29,5-FU,MK-4827,HT29,0.10959749466553739,3
5-FU_MK-4827_KPL1,5-FU,MK-4827,KPL1,0.005063032945822561,3
5-FU_MK-4827_LNCAP,5-FU,MK-4827,LNCAP,-0.026043917134536722,3
5-FU_MK-4827_LOVO,5-FU,MK-4827,LOVO,-0.024837665979619134,3
5-FU_MK-4827_MDAMB436,5-FU,MK-4827,MDAMB436,0.02466534302791422,3
5-FU_MK-4827_MSTO,5-FU,MK-4827,MSTO,-0.14223469363899305,3
5-FU_MK-4827_NCIH1650,5-FU,MK-4827,NCIH1650,-0.02751169375496649,3
5-FU_MK-4827_NCIH2122,5-FU,MK-4827,NCIH2122,0.007870688356945692,3
5-FU_MK-4827_NCIH23,5-FU,MK-4827,NCIH23,-0.028306552320368356,3
5-FU_MK-4827_NCIH460,5-FU,MK-4827,NCIH460,0.008123443605533305,3
5-FU_MK-4827_NCIH520,5-FU,MK-4827,NCIH520,0.04115009803325288,3
5-FU_MK-4827_OCUBM,5-FU,MK-4827,OCUBM,0.07461556973607424,3
5-FU_MK-4827_OV90,5-FU,MK-4827,OV90,-0.010204315577118525,3
5-FU_MK-4827_OVCAR3,5-FU,MK-4827,OVCAR3,-0.034855334953433036,3
5-FU_MK-4827_PA1,5-FU,MK-4827,PA1,0.12035933203361965,3
5-FU_MK-4827_RKO,5-FU,MK-4827,RKO,0.023827648421191113,3
5-FU_MK-4827_RPMI7951,5-FU,MK-4827,RPMI7951,0.05042911432058614,3
5-FU_MK-4827_SKMEL30,5-FU,MK-4827,SKMEL30,0.06611922189581046,3
5-FU_MK-4827_SKMES1,5-FU,MK-4827,SKMES1,-0.004729401606040691,3
5-FU_MK-4827_SKOV3,5-FU,MK-4827,SKOV3,0.002703044360977215,3
5-FU_MK-4827_SW620,5-FU,MK-4827,SW620,0.02762208942321198,3
5-FU_MK-4827_SW837,5-FU,MK-4827,SW837,-0.040679557089325344,3
5-FU_MK-4827_T47D,5-FU,MK-4827,T47D,0.017843602079587288,3
5-FU_MK-4827_UACC62,5-FU,MK-4827,UACC62,0.007014989908556625,3
5-FU_MK-4827_UWB1289BRCA1,5-FU,MK-4827,UWB1289BRCA1,0.043003093584143226,3
5-FU_MK-4827_UWB1289,5-FU,MK-4827,UWB1289,0.019393518747897635,3
5-FU_MK-4827_VCAP,5-FU,MK-4827,VCAP,0.08885367178411727,3
5-FU_MK-4827_ZR751,5-FU,MK-4827,ZR751,0.03882155220211112,3
5-FU_MK-5108_A2058,5-FU,MK-5108,A2058,0.07643650145436677,2
5-FU_MK-5108_A2780,5-FU,MK-5108,A2780,0.14348736282523425,2
5-FU_MK-5108_A375,5-FU,MK-5108,A375,0.027863450934031503,2
5-FU_MK-5108_A427,5-FU,MK-5108,A427,0.05974635319705901,2
5-FU_MK-5108_CAOV3,5-FU,MK-5108,CAOV3,0.1168823930265078,2
5-FU_MK-5108_COLO320DM,5-FU,MK-5108,COLO320DM,0.05524918220335426,2
5-FU_MK-5108_DLD1,5-FU,MK-5108,DLD1,0.007305888167337883,2
5-FU_MK-5108_EFM192B,5-FU,MK-5108,EFM192B,0.02759460521303895,2
5-FU_MK-5108_ES2,5-FU,MK-5108,ES2,0.050806399785191955,2
5-FU_MK-5108_HCT116,5-FU,MK-5108,HCT116,0.08396335677382871,2
5-FU_MK-5108_HT144,5-FU,MK-5108,HT144,0.03334842443380075,2
5-FU_MK-5108_HT29,5-FU,MK-5108,HT29,0.11991072934452877,2
5-FU_MK-5108_KPL1,5-FU,MK-5108,KPL1,0.017078254509812707,2
5-FU_MK-5108_LNCAP,5-FU,MK-5108,LNCAP,-0.00903065191600669,2
5-FU_MK-5108_LOVO,5-FU,MK-5108,LOVO,0.05090816134501211,2
5-FU_MK-5108_MDAMB436,5-FU,MK-5108,MDAMB436,0.01935628626748695,2
5-FU_MK-5108_MSTO,5-FU,MK-5108,MSTO,-0.10491420329660127,2
5-FU_MK-5108_NCIH1650,5-FU,MK-5108,NCIH1650,0.022897488656015853,2
5-FU_MK-5108_NCIH2122,5-FU,MK-5108,NCIH2122,0.02971365871676036,2
5-FU_MK-5108_NCIH23,5-FU,MK-5108,NCIH23,0.021864487765534776,2
5-FU_MK-5108_NCIH460,5-FU,MK-5108,NCIH460,0.033349625299330075,2
5-FU_MK-5108_NCIH520,5-FU,MK-5108,NCIH520,0.036737494731522186,2
5-FU_MK-5108_OCUBM,5-FU,MK-5108,OCUBM,0.07303414166748723,2
5-FU_MK-5108_OV90,5-FU,MK-5108,OV90,0.03226118190634775,2
5-FU_MK-5108_OVCAR3,5-FU,MK-5108,OVCAR3,0.06183245192860469,2
5-FU_MK-5108_PA1,5-FU,MK-5108,PA1,0.14792474690556348,2
5-FU_MK-5108_RKO,5-FU,MK-5108,RKO,-0.012346206749811219,2
5-FU_MK-5108_RPMI7951,5-FU,MK-5108,RPMI7951,0.060011394205962625,2
5-FU_MK-5108_SKMEL30,5-FU,MK-5108,SKMEL30,0.09177811116296487,2
5-FU_MK-5108_SKMES1,5-FU,MK-5108,SKMES1,-0.01013679319957091,2
5-FU_MK-5108_SKOV3,5-FU,MK-5108,SKOV3,0.062202560438515124,2
5-FU_MK-5108_SW620,5-FU,MK-5108,SW620,0.06179351194117348,2
5-FU_MK-5108_SW837,5-FU,MK-5108,SW837,-0.02329306076654859,2
5-FU_MK-5108_T47D,5-FU,MK-5108,T47D,0.07067019009221609,2
5-FU_MK-5108_UACC62,5-FU,MK-5108,UACC62,0.06572532533105474,2
5-FU_MK-5108_UWB1289BRCA1,5-FU,MK-5108,UWB1289BRCA1,0.07534158125337889,2
5-FU_MK-5108_UWB1289,5-FU,MK-5108,UWB1289,0.04907042679261912,2
5-FU_MK-5108_VCAP,5-FU,MK-5108,VCAP,0.10388388278099833,2
5-FU_MK-5108_ZR751,5-FU,MK-5108,ZR751,0.04286718159520291,2
5-FU_MK-8669_A2058,5-FU,MK-8669,A2058,0.09495730362936003,0
5-FU_MK-8669_A2780,5-FU,MK-8669,A2780,0.14262824228289597,0
5-FU_MK-8669_A375,5-FU,MK-8669,A375,0.01109044818371982,0
5-FU_MK-8669_A427,5-FU,MK-8669,A427,0.05952945344943388,0
5-FU_MK-8669_CAOV3,5-FU,MK-8669,CAOV3,0.09731640093425495,0
5-FU_MK-8669_COLO320DM,5-FU,MK-8669,COLO320DM,0.01659243689586963,0
5-FU_MK-8669_DLD1,5-FU,MK-8669,DLD1,0.07302582601196958,0
5-FU_MK-8669_EFM192B,5-FU,MK-8669,EFM192B,0.015787007020750535,0
5-FU_MK-8669_ES2,5-FU,MK-8669,ES2,0.03856389130674587,0
5-FU_MK-8669_HCT116,5-FU,MK-8669,HCT116,0.0012434108637490136,0
5-FU_MK-8669_HT144,5-FU,MK-8669,HT144,0.022203142987617573,0
5-FU_MK-8669_HT29,5-FU,MK-8669,HT29,0.08444098705522707,0
5-FU_MK-8669_KPL1,5-FU,MK-8669,KPL1,0.045756534655096326,0
5-FU_MK-8669_LNCAP,5-FU,MK-8669,LNCAP,0.10504462970053673,0
5-FU_MK-8669_LOVO,5-FU,MK-8669,LOVO,0.01644957968595636,0
5-FU_MK-8669_MDAMB436,5-FU,MK-8669,MDAMB436,0.05751603496517877,0
5-FU_MK-8669_MSTO,5-FU,MK-8669,MSTO,-0.06386877581657122,0
5-FU_MK-8669_NCIH1650,5-FU,MK-8669,NCIH1650,0.021073390163568725,0
5-FU_MK-8669_NCIH2122,5-FU,MK-8669,NCIH2122,0.03387068835694569,0
5-FU_MK-8669_NCIH23,5-FU,MK-8669,NCIH23,0.06540516680591307,0
5-FU_MK-8669_NCIH460,5-FU,MK-8669,NCIH460,0.02774542442853046,0
5-FU_MK-8669_NCIH520,5-FU,MK-8669,NCIH520,0.036807133107156526,0
5-FU_MK-8669_OCUBM,5-FU,MK-8669,OCUBM,0.1020629769187763,0
5-FU_MK-8669_OV90,5-FU,MK-8669,OV90,0.023963198776740264,0
5-FU_MK-8669_OVCAR3,5-FU,MK-8669,OVCAR3,0.011515827087589837,0
5-FU_MK-8669_PA1,5-FU,MK-8669,PA1,0.18003500760187235,0
5-FU_MK-8669_RKO,5-FU,MK-8669,RKO,0.07059919848368504,0
5-FU_MK-8669_RPMI7951,5-FU,MK-8669,RPMI7951,0.09531018962069829,0
5-FU_MK-8669_SKMEL30,5-FU,MK-8669,SKMEL30,0.10037037959477454,0
5-FU_MK-8669_SKMES1,5-FU,MK-8669,SKMES1,0.02322198209604877,0
5-FU_MK-8669_SKOV3,5-FU,MK-8669,SKOV3,0.09605985184040076,0
5-FU_MK-8669_SW620,5-FU,MK-8669,SW620,0.05795334866822798,0
5-FU_MK-8669_SW837,5-FU,MK-8669,SW837,0.03108637883102081,0
5-FU_MK-8669_T47D,5-FU,MK-8669,T47D,0.1179039540578895,0
5-FU_MK-8669_UACC62,5-FU,MK-8669,UACC62,0.04844487649353422,0
5-FU_MK-8669_UWB1289BRCA1,5-FU,MK-8669,UWB1289BRCA1,0.0922782023238869,0
5-FU_MK-8669_UWB1289,5-FU,MK-8669,UWB1289,0.08680051075991788,0
5-FU_MK-8669_VCAP,5-FU,MK-8669,VCAP,0.08971216787368434,0
5-FU_MK-8669_ZR751,5-FU,MK-8669,ZR751,0.06205059952570772,0
5-FU_MK-8776_A2058,5-FU,MK-8776,A2058,0.13095716757209352,4
5-FU_MK-8776_A2058,5-FU,MK-8776,A2058,0.13095716757209352,4
5-FU_MK-8776_A2780,5-FU,MK-8776,A2780,0.1182077297299408,4
5-FU_MK-8776_A375,5-FU,MK-8776,A375,0.14751809570711244,4
5-FU_MK-8776_A375,5-FU,MK-8776,A375,0.14751809570711244,4
5-FU_MK-8776_A427,5-FU,MK-8776,A427,0.14610890134700746,4
5-FU_MK-8776_A427,5-FU,MK-8776,A427,0.14610890134700746,4
5-FU_MK-8776_CAOV3,5-FU,MK-8776,CAOV3,0.219488387033118,4
5-FU_MK-8776_CAOV3,5-FU,MK-8776,CAOV3,0.219488387033118,4
5-FU_MK-8776_COLO320DM,5-FU,MK-8776,COLO320DM,0.05252545103933841,4
5-FU_MK-8776_COLO320DM,5-FU,MK-8776,COLO320DM,0.05252545103933841,4
5-FU_MK-8776_DLD1,5-FU,MK-8776,DLD1,0.028552350869116075,4
5-FU_MK-8776_EFM192B,5-FU,MK-8776,EFM192B,0.0978137829965581,4
5-FU_MK-8776_EFM192B,5-FU,MK-8776,EFM192B,0.0978137829965581,4
5-FU_MK-8776_ES2,5-FU,MK-8776,ES2,0.04483604856477487,4
5-FU_MK-8776_ES2,5-FU,MK-8776,ES2,0.04483604856477487,4
5-FU_MK-8776_HCT116,5-FU,MK-8776,HCT116,0.06651310054869343,4
5-FU_MK-8776_HCT116,5-FU,MK-8776,HCT116,0.06651310054869343,4
5-FU_MK-8776_HT144,5-FU,MK-8776,HT144,0.03248951971777859,4
5-FU_MK-8776_HT29,5-FU,MK-8776,HT29,0.09365149410117787,4
5-FU_MK-8776_HT29,5-FU,MK-8776,HT29,0.09365149410117787,4
5-FU_MK-8776_KPL1,5-FU,MK-8776,KPL1,0.0146170877996816,4
5-FU_MK-8776_LNCAP,5-FU,MK-8776,LNCAP,0.044418682374265446,4
5-FU_MK-8776_LOVO,5-FU,MK-8776,LOVO,0.04601180276702158,4
5-FU_MK-8776_LOVO,5-FU,MK-8776,LOVO,0.04601180276702158,4
5-FU_MK-8776_MDAMB436,5-FU,MK-8776,MDAMB436,0.17112247625944213,4
5-FU_MK-8776_MSTO,5-FU,MK-8776,MSTO,-0.03414946424507908,4
5-FU_MK-8776_NCIH1650,5-FU,MK-8776,NCIH1650,0.08303851134047947,4
5-FU_MK-8776_NCIH1650,5-FU,MK-8776,NCIH1650,0.08303851134047947,4
5-FU_MK-8776_NCIH2122,5-FU,MK-8776,NCIH2122,0.09295687905457647,4
5-FU_MK-8776_NCIH2122,5-FU,MK-8776,NCIH2122,0.09295687905457647,4
5-FU_MK-8776_NCIH23,5-FU,MK-8776,NCIH23,0.021732447348719465,4
5-FU_MK-8776_NCIH23,5-FU,MK-8776,NCIH23,0.021732447348719465,4
5-FU_MK-8776_NCIH460,5-FU,MK-8776,NCIH460,0.10469840919672817,4
5-FU_MK-8776_NCIH520,5-FU,MK-8776,NCIH520,0.06801220222592345,4
5-FU_MK-8776_OCUBM,5-FU,MK-8776,OCUBM,0.23458188750596098,4
5-FU_MK-8776_OV90,5-FU,MK-8776,OV90,0.016118393198749723,4
5-FU_MK-8776_OVCAR3,5-FU,MK-8776,OVCAR3,0.06253728920347777,4
5-FU_MK-8776_PA1,5-FU,MK-8776,PA1,0.04535344422618909,4
5-FU_MK-8776_PA1,5-FU,MK-8776,PA1,0.04535344422618909,4
5-FU_MK-8776_RKO,5-FU,MK-8776,RKO,0.07020991679569918,4
5-FU_MK-8776_RPMI7951,5-FU,MK-8776,RPMI7951,0.09440592568730749,4
5-FU_MK-8776_SKMEL30,5-FU,MK-8776,SKMEL30,-0.32170437129906626,4
5-FU_MK-8776_SKMES1,5-FU,MK-8776,SKMES1,0.11147533555690442,4
5-FU_MK-8776_SKOV3,5-FU,MK-8776,SKOV3,0.037920664313665114,4
5-FU_MK-8776_SW620,5-FU,MK-8776,SW620,0.04023724228987782,4
5-FU_MK-8776_SW620,5-FU,MK-8776,SW620,0.04023724228987782,4
5-FU_MK-8776_SW837,5-FU,MK-8776,SW837,-0.0491701036935895,4
5-FU_MK-8776_T47D,5-FU,MK-8776,T47D,-0.004506736575187336,4
5-FU_MK-8776_UACC62,5-FU,MK-8776,UACC62,0.0437023259139881,4
5-FU_MK-8776_UWB1289BRCA1,5-FU,MK-8776,UWB1289BRCA1,-0.025928671059536428,4
5-FU_MK-8776_UWB1289,5-FU,MK-8776,UWB1289,-0.0007906861633681932,4
5-FU_MK-8776_VCAP,5-FU,MK-8776,VCAP,0.0664255091588877,4
5-FU_MK-8776_ZR751,5-FU,MK-8776,ZR751,0.001106100723523084,4
5-FU_PD325901_A2058,5-FU,PD325901,A2058,0.04832527437286431,0
5-FU_PD325901_A2780,5-FU,PD325901,A2780,0.1572662030756542,0
5-FU_PD325901_A375,5-FU,PD325901,A375,0.006357604736081518,0
5-FU_PD325901_A427,5-FU,PD325901,A427,0.06629206085483214,0
5-FU_PD325901_CAOV3,5-FU,PD325901,CAOV3,0.0750423786828894,0
5-FU_PD325901_COLO320DM,5-FU,PD325901,COLO320DM,-0.010782563104130366,0
5-FU_PD325901_DLD1,5-FU,PD325901,DLD1,0.056380091704781574,0
